experiment_id,window_id,relation_id,source_id,target_id,estimator_id,direction,estimability,strength,absolute_strength,sign,sample_count,p_value,non_estimable_reason,valid_block_count,minimum_valid_blocks_met,estimable_block_fraction,sign_preservation_fraction,strength_preservation_fraction,persistence,median_block_strength,median_block_absolute_strength,loo_estimable_count,loo_sign_preservation_fraction,loo_median_absolute_strength_change,leave_one_block_out_robust,bootstrap_estimable_count,bootstrap_estimable_fraction,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_ci_width,bootstrap_interval_crosses_zero,bootstrap_interval_supports_full_sign,bootstrap_sign_support_fraction,missingness_estimable_count,missingness_estimable_fraction,missingness_sign_preservation_fraction,missingness_median_absolute_strength_change,missingness_stress_robust,classification_status,classification_reason,eligible_condition_count_met,eligible_condition_count_total,candidate_condition_count_met,candidate_condition_count_total,failed_eligible_conditions,failed_candidate_conditions,condition_estimable_on_full_baseline,condition_eligible_strength,condition_candidate_strength,condition_minimum_valid_blocks_met,condition_eligible_estimable_block_fraction,condition_eligible_sign_preservation,condition_eligible_persistence,condition_candidate_persistence,condition_eligible_ci_width,condition_candidate_ci_width,condition_eligible_interval_sign_support,condition_leave_one_block_out_robust,condition_missingness_stress_robust,dependency_status,directly_derived_flag,definitionally_constrained_flag,overlap_class,strongly_overlap_sensitive_flag,nonoverlap_sign_preserved,nonoverlap_estimable,nonoverlap_absolute_strength_change,null_outcome,primary_null_margin,primary_nulls_passed_alpha_0_05,minimum_one_primary_null_exceeded,redundancy_status,retains_residual_information,fully_redundant_flag,partial_spearman_strength,residual_spearman_strength,family_id,family_reproducible,edge_weight,family_table_reproducible,family_stability,pair_id,supported_scale_count,multiscale_class,sign_consistent,scale_inconsistent,median_supported_bootstrap_ci_width,condition_id02_status_allowed,condition_family_membership,condition_family_reproducible,condition_not_directly_derived,condition_not_strongly_overlap_sensitive,condition_reduced_overlap_sign_preserved,condition_minimum_supported_scales,condition_minimum_primary_nulls_exceeded,condition_residual_information,condition_not_fully_redundant,representative_condition_count_met,representative_condition_count_total,all_representative_conditions_met,failed_representative_conditions,tie_break_supported_scale_count,tie_break_overlap_robustness,tie_break_primary_null_margin,tie_break_residual_information,tie_break_id02_persistence,tie_break_bootstrap_ci_width,selected_family_representative,family_selection_rank,family_selection_reason,id03_state,id03_state_reason,id02_status_modified,primary_relation_established,indispensable_relation_established,causality_established,predictive_capability_established,earthquake_prediction_established
CGIE3_ID_02,3d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,spearman,undirected,estimable,0.6035365782,0.6035365782,1,6411,0,,12,True,1,0.9166666667,1,0.9166666667,0.5262647719,0.5262647719,12,1,0.01431434033,True,500,1,0.5318170967,0.6675442514,0.1357271547,False,True,1,100,1,1,0.001629438674,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.05316156053,exceeds_null,0.5627486054,3,True,fully_redundant,False,True,0.05332370213,0.05332370213,CGIE3_ID_03_FAMILY_02,False,0.754040649,False,0.4615555556,log10_cumulative_energy_joule--temporal_burstiness,3,multi_scale_3,True,False,0.1417478581,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.5627486054,0,0.9166666667,0.1357271547,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,spearman,undirected,estimable,0.6071523526,0.6071523526,1,8578,0,,12,True,1,0.9166666667,0.9166666667,0.8333333333,0.5168720558,0.5168720558,12,1,0.01151669744,True,500,1,0.5308366605,0.6725845186,0.1417478581,False,True,1,100,1,1,0.001583963038,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.04171224327,exceeds_null,0.5609523482,3,True,fully_redundant,False,True,0.1001238521,0.1001238521,CGIE3_ID_03_FAMILY_02,False,0.7380971372,False,0.4615555556,log10_cumulative_energy_joule--temporal_burstiness,3,multi_scale_3,True,False,0.1417478581,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.5609523482,0,0.8333333333,0.1417478581,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,1d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,estimable,-0.4042337978,0.4042337978,-1,3853,2.018813066e-151,,12,True,1,1,0.8333333333,0.8333333333,-0.3343720126,0.3343720126,12,1,0.01147990369,True,500,1,-0.4948797703,-0.2999618044,0.1949179659,False,True,1,100,1,1,0.003049617178,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.08000899371,exceeds_null,0.3732756358,3,True,fully_redundant,False,True,-0.006813442328,-0.006813442328,CGIE3_ID_03_FAMILY_02,False,0.7475134262,False,0.4615555556,maximum_magnitude--median_interevent_time_hours,4,multi_scale_4,True,False,0.1635846418,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,2,0.3732756358,0,0.8333333333,0.1949179659,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,estimable,-0.2956620938,0.2956620938,-1,8707,3.53310127e-175,,12,True,1,0.8333333333,0.9166666667,0.75,-0.5034929382,0.6222434306,12,1,0.01971028919,True,500,1,-0.3986317505,-0.1793591234,0.2192726271,False,True,1,100,1,1,0.002428126651,True,candidate,candidate_conditions_met,9,10,4,4,eligible_strength,,True,False,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.1868894944,partially_exceeds_null,0.1952262114,1,True,fully_redundant,False,True,-0.002181580736,-0.002181580736,CGIE3_ID_03_FAMILY_02,False,0.5591324188,False,0.4615555556,maximum_magnitude--median_interevent_time_hours,4,multi_scale_4,True,False,0.1635846418,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,1,0.1952262114,0,0.75,0.2192726271,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,estimable,-0.5691115683,0.5691115683,-1,7429,0,,12,True,1,0.9166666667,0.8333333333,0.8333333333,-0.4362064366,0.4362064366,12,1,0.007909369308,True,500,1,-0.6335570548,-0.5013057371,0.1322513178,False,True,1,100,1,1,0.001887667005,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.01508302184,exceeds_null,0.5339556489,3,True,fully_redundant,False,True,0.07825414667,0.07825414667,CGIE3_ID_03_FAMILY_02,False,0.7804889803,False,0.4615555556,maximum_magnitude--median_interevent_time_hours,4,multi_scale_4,True,False,0.1635846418,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,2,0.5339556489,0,0.8333333333,0.1322513178,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,estimable,-0.6068095001,0.6068095001,-1,8676,0,,12,True,1,0.8333333333,0.75,0.6666666667,-0.4901404152,0.4901404152,12,1,0.007563102082,True,500,1,-0.6587166931,-0.5494182226,0.1092984706,False,True,1,100,1,1,0.001518673044,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.008819714234,exceeds_null,0.5553027646,3,True,fully_redundant,False,True,0.05129352911,0.05129352911,CGIE3_ID_03_FAMILY_02,False,0.7546952334,False,0.4615555556,maximum_magnitude--median_interevent_time_hours,4,multi_scale_4,True,False,0.1635846418,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,2,0.5553027646,0,0.6666666667,0.1092984706,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,spearman,undirected,estimable,0.3919860475,0.3919860475,1,8671,0,,12,True,1,0.9166666667,0.9166666667,0.8333333333,0.6719468938,0.7904603343,12,1,0.02377759692,True,500,1,0.2922270862,0.4947791797,0.2025520935,False,True,1,100,1,1,0.002636518014,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.04812428167,partially_exceeds_null,0.3067749552,1,True,fully_redundant,False,True,0.1178197112,0.1178197112,CGIE3_ID_03_FAMILY_02,False,0.6200638762,False,0.4615555556,maximum_magnitude--temporal_burstiness,3,multi_scale_3,True,False,0.163383099,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.3067749552,0,0.8333333333,0.2025520935,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,spearman,undirected,estimable,0.5554651543,0.5554651543,1,6411,0,,12,True,1,0.9166666667,1,0.9166666667,0.5065973478,0.5065973478,12,1,0.01287013834,True,500,1,0.4728561023,0.6362392012,0.163383099,False,True,1,100,1,1,0.00219833335,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.06774588812,exceeds_null,0.516094875,3,True,fully_redundant,False,True,-0.03627517185,-0.03627517185,CGIE3_ID_03_FAMILY_02,False,0.7444263642,False,0.4615555556,maximum_magnitude--temporal_burstiness,3,multi_scale_3,True,False,0.163383099,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.516094875,0,0.9166666667,0.163383099,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,spearman,undirected,estimable,0.55085097,0.55085097,1,8578,0,,12,True,1,0.9166666667,0.9166666667,0.8333333333,0.5302842449,0.5302842449,12,1,0.01045192646,True,500,1,0.4714423601,0.6173870883,0.1459447282,False,True,1,100,1,1,0.002022748859,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.002840887861,exceeds_null,0.5026322265,3,True,fully_redundant,False,True,-0.06928626627,-0.06928626627,CGIE3_ID_03_FAMILY_02,False,0.7268368607,False,0.4615555556,maximum_magnitude--temporal_burstiness,3,multi_scale_3,True,False,0.163383099,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.5026322265,0,0.8333333333,0.1459447282,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,spearman,undirected,estimable,-0.8710282538,0.8710282538,-1,8671,0,,12,True,1,0.9166666667,0.8333333333,0.8333333333,-0.84280971,0.84280971,12,1,0.005904952064,True,500,1,-0.8921303778,-0.8439290059,0.04820137191,False,True,1,100,1,1,0.0005583136653,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.1367625195,exceeds_null,0.7813153929,3,True,retains_residual_information,True,False,-0.684592488,-0.684592488,CGIE3_ID_03_FAMILY_02,False,0.8908723174,False,0.4615555556,median_interevent_time_hours--temporal_burstiness,3,multi_scale_3,True,False,0.04820137191,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.7813153929,2,0.8333333333,0.04820137191,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,spearman,undirected,estimable,-0.8153786569,0.8153786569,-1,6411,0,,12,True,1,1,1,1,-0.7809931326,0.7809931326,12,1,0.009798954594,True,500,1,-0.8596751536,-0.765818862,0.09385629168,False,True,1,100,1,1,0.001443190634,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.06225708062,exceeds_null,0.7703769451,3,True,retains_residual_information,True,False,-0.666255613,-0.666255613,CGIE3_ID_03_FAMILY_02,False,0.9130757314,False,0.4615555556,median_interevent_time_hours--temporal_burstiness,3,multi_scale_3,True,False,0.04820137191,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.7703769451,2,1,0.09385629168,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,spearman,undirected,estimable,-0.8975932607,0.8975932607,-1,8578,0,,12,True,1,1,1,1,-0.8138044997,0.8138044997,12,1,0.008000319675,True,500,1,-0.9155514197,-0.877333902,0.03821751769,False,True,1,100,1,1,0.0004723484072,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.0002142800763,exceeds_null,0.8528984454,3,True,retains_residual_information,True,False,-0.7857668439,-0.7857668439,CGIE3_ID_03_FAMILY_02,False,0.9295186521,False,0.4615555556,median_interevent_time_hours--temporal_burstiness,3,multi_scale_3,True,False,0.04820137191,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.8528984454,2,1,0.03821751769,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,estimable,-0.2924734839,0.2924734839,-1,8719,1.584897242e-171,,12,True,1,0.5,0.9166666667,0.5,-0.05142003745,0.4397139228,12,1,0.03515422997,True,500,1,-0.3873616307,-0.1882414494,0.1991201812,False,True,1,100,1,1,0.002164657703,True,candidate,candidate_conditions_met,7,10,4,4,eligible_strength|eligible_sign_preservation|eligible_persistence,,True,False,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.1866492634,partially_exceeds_null,0.15728186,1,True,retains_residual_information,True,False,-0.2001804602,-0.2001804602,CGIE3_ID_03_FAMILY_03,False,0.5084946968,False,0,event_count--median_depth_km,2,multi_scale_2,True,False,0.1980799967,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,2,1,0.15728186,2,0.5,0.1991201812,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,estimable,-0.2208414768,0.2208414768,-1,8719,8.756114056e-97,,12,True,1,0.6666666667,0.6666666667,0.5,-0.136132836,0.2682599714,12,1,0.02743941851,True,500,1,-0.319628874,-0.1225890617,0.1970398123,False,True,1,100,1,1,0.002386592386,True,candidate,candidate_conditions_met,7,10,4,4,eligible_strength|eligible_sign_preservation|eligible_persistence,,True,False,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.02980728941,exceeds_null,0.158279245,2,True,retains_residual_information,True,False,-0.1909906379,-0.1909906379,CGIE3_ID_03_FAMILY_04,False,0.6441682954,False,0,event_count--median_depth_km,2,multi_scale_2,True,False,0.1980799967,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,2,2,0.158279245,2,0.5,0.1970398123,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,estimable,-0.3093456145,0.3093456145,-1,8707,2.006684154e-192,,12,True,1,0.5833333333,0.8333333333,0.5,-0.2555574398,0.5350424943,12,1,0.04056572583,True,500,1,-0.3906265318,-0.2081176446,0.1825088873,False,True,1,100,1,1,0.001904036468,True,candidate,candidate_conditions_met,8,10,4,4,eligible_sign_preservation|eligible_persistence,,True,True,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.1904644956,partially_exceeds_null,0.1717979435,1,True,retains_residual_information,True,False,-0.2501476187,-0.2501476187,CGIE3_ID_03_FAMILY_05,False,0.4618691229,False,0,event_count--spatial_dispersion_km,1,single_scale,True,False,0.1825088873,True,True,False,True,True,True,False,True,True,True,8,10,False,family_reproducible|minimum_supported_scales,1,1,0.1717979435,2,0.5,0.1825088873,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,estimable,0.5475655167,0.5475655167,1,8707,0,,12,True,1,0.5833333333,0.9166666667,0.5,0.2522492251,0.439173597,12,1,0.03667985598,True,500,1,0.4747518984,0.6122087228,0.1374568244,False,True,1,100,1,1,0.001793700474,True,candidate,candidate_conditions_met,8,10,4,4,eligible_sign_preservation|eligible_persistence,,True,True,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.04152264411,exceeds_null,0.4247830466,3,True,retains_residual_information,True,False,0.6166196421,0.6166196421,CGIE3_ID_03_FAMILY_06,False,0.7095131033,False,0,interevent_time_mad_hours--median_depth_km,2,multi_scale_2,True,False,0.162888529,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,2,2,0.4247830466,2,0.5,0.1374568244,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,estimable,0.2309277449,0.2309277449,1,7429,1.658115957e-90,,12,True,1,0.6666666667,0.75,0.5,0.234068713,0.281941587,12,1,0.01625131362,True,500,1,0.1354797274,0.323799961,0.1883202336,False,True,1,100,1,1,0.00261760299,True,candidate,candidate_conditions_met,7,10,4,4,eligible_strength|eligible_sign_preservation|eligible_persistence,,True,False,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.03022740664,exceeds_null,0.1986287708,3,True,retains_residual_information,True,False,0.2520351822,0.2520351822,CGIE3_ID_03_FAMILY_07,False,0.646185549,False,0,interevent_time_mad_hours--median_depth_km,2,multi_scale_2,True,False,0.162888529,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,2,2,0.1986287708,2,0.5,0.1883202336,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,estimable,0.6003236393,0.6003236393,1,8707,0,,12,True,1,0.9166666667,0.8333333333,0.75,0.3869179435,0.4452382458,12,1,0.03599883516,True,500,1,0.5200714766,0.6739887925,0.1539173159,False,True,1,100,1,1,0.001868022579,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.2017222407,exceeds_null,0.4932787564,2,True,retains_residual_information,True,False,0.7180448354,0.7180448354,CGIE3_ID_03_FAMILY_08,False,0.6950647279,False,0,interevent_time_mad_hours--spatial_dispersion_km,2,multi_scale_2,True,False,0.1624047994,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,2,1,0.4932787564,2,0.75,0.1539173159,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,estimable,0.3415741573,0.3415741573,1,8676,5.34719872e-236,,12,True,1,0.9166666667,0.5833333333,0.5833333333,0.2668662533,0.2668662533,12,1,0.01286578615,True,500,1,0.2557059555,0.4265982384,0.170892283,False,True,1,100,1,1,0.002470711376,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.1584443016,exceeds_null,0.2794118791,3,True,retains_residual_information,True,False,0.3043707441,0.3043707441,CGIE3_ID_03_FAMILY_09,False,0.6099814981,False,0,interevent_time_mad_hours--spatial_dispersion_km,2,multi_scale_2,True,False,0.1624047994,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,2,1,0.2794118791,2,0.5833333333,0.170892283,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,estimable,0.5453375348,0.5453375348,1,8707,0,,12,True,1,0.5833333333,0.9166666667,0.5,0.2175027258,0.3937462362,12,1,0.03701063802,True,500,1,0.4667211583,0.6177515733,0.151030415,False,True,1,100,1,1,0.001954098991,True,candidate,candidate_conditions_met,8,10,4,4,eligible_sign_preservation|eligible_persistence,,True,True,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.04375062601,exceeds_null,0.428461919,3,True,retains_residual_information,True,False,0.627865583,0.627865583,CGIE3_ID_03_FAMILY_10,False,0.659067507,False,0,median_depth_km--median_interevent_time_hours,1,single_scale,True,False,0.151030415,True,True,False,True,True,True,False,True,True,True,8,10,False,family_reproducible|minimum_supported_scales,1,2,0.428461919,2,0.5,0.151030415,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,1d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,estimable,0.4993867358,0.4993867358,1,3853,3.341106051e-242,,12,True,1,1,1,1,0.4113286697,0.4113286697,12,1,0.01569695431,True,500,1,0.4139820696,0.5769166305,0.1629345609,False,True,1,100,1,1,0.003379057734,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.06536031928,exceeds_null,0.4642689754,3,True,retains_residual_information,True,False,0.485260533,0.485260533,CGIE3_ID_03_FAMILY_11,False,0.8998773472,False,0,median_interevent_time_hours--spatial_dispersion_km,4,multi_scale_4,True,False,0.1667017251,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.4642689754,2,1,0.1629345609,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,estimable,0.6227898219,0.6227898219,1,8707,0,,12,True,1,0.9166666667,0.9166666667,0.8333333333,0.4481868026,0.4481868026,12,1,0.03717284145,True,500,1,0.5434007459,0.684659386,0.1412586401,False,True,1,100,1,1,0.001555536832,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.2241884233,exceeds_null,0.5277608741,2,True,retains_residual_information,True,False,0.7499687912,0.7499687912,CGIE3_ID_03_FAMILY_12,False,0.816224631,False,0,median_interevent_time_hours--spatial_dispersion_km,4,multi_scale_4,True,False,0.1667017251,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,1,0.5277608741,2,0.8333333333,0.1412586401,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,estimable,0.3159157065,0.3159157065,1,7429,7.932916806e-172,,12,True,1,1,0.6666666667,0.6666666667,0.2516708007,0.2516708007,12,1,0.01717415342,True,500,1,0.2213864379,0.4022511053,0.1808646674,False,True,1,100,1,1,0.002526156018,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.03114499983,exceeds_null,0.2724181072,3,True,retains_residual_information,True,False,0.3221907637,0.3221907637,CGIE3_ID_03_FAMILY_13,False,0.7965164746,False,0,median_interevent_time_hours--spatial_dispersion_km,4,multi_scale_4,True,False,0.1667017251,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.2724181072,2,0.6666666667,0.1808646674,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,estimable,0.3727351704,0.3727351704,1,8676,4.164906693e-284,,12,True,1,0.9166666667,0.5833333333,0.5833333333,0.3252241568,0.3252241568,12,1,0.01639146666,True,500,1,0.2856961426,0.4561650319,0.1704688893,False,True,1,100,1,1,0.002451972865,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.1307817853,exceeds_null,0.3018893541,3,True,retains_residual_information,True,False,0.3524372871,0.3524372871,CGIE3_ID_03_FAMILY_14,False,0.7912137007,False,0,median_interevent_time_hours--spatial_dispersion_km,4,multi_scale_4,True,False,0.1667017251,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.3018893541,2,0.5833333333,0.1704688893,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,spearman,undirected,estimable,-0.4276225484,0.4276225484,-1,8671,0,,12,True,1,0.8333333333,0.75,0.5833333333,-0.2897413609,0.4762525838,12,1,0.03107756764,True,500,1,-0.5192396185,-0.3177370241,0.2015025944,False,True,1,100,1,1,0.001884442433,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.2458043666,exceeds_null,0.3351808199,2,True,retains_residual_information,True,False,-0.4037642293,-0.4037642293,CGIE3_ID_03_FAMILY_15,False,0.6771911763,False,0,spatial_dispersion_km--temporal_burstiness,3,multi_scale_3,True,False,0.1936551432,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,1,0.3351808199,2,0.5833333333,0.2015025944,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
